uniprot_id,source,structure_id,resolution,exp_method,chains,url,available,n_pdb_structures
P35590,pdb,5n06,2.5,X-ray,A/B=642-738,https://files.rcsb.org/download/5n06.cif,True,1
P35658,pdb,2oit,1.65,X-ray,A=1-434,https://files.rcsb.org/download/2oit.cif,True,7
P35606,pdb,8d41,2.0,X-ray,A/B=1-300,https://files.rcsb.org/download/8d41.cif,True,2
P35613,pdb,3i84,2.0,X-ray,A/B=13-219,https://files.rcsb.org/download/3i84.cif,True,17
P35625,pdb,3cki,2.3,X-ray,B=24-144,https://files.rcsb.org/download/3cki.cif,True,1
P35869,pdb,8qmo,2.76,EM,D=2-437,https://files.rcsb.org/download/8qmo.cif,True,3
P35638,alphafold,AF-P35638-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-P35638-F1-model_v6.cif,True,0
P35659,pdb,9l1x,2.69,EM,K/L=1-375,https://files.rcsb.org/download/9l1x.cif,True,6
P35813,pdb,4rag,1.85,X-ray,A=2-368,https://files.rcsb.org/download/4rag.cif,True,10
P35916,pdb,4bsj,2.5,X-ray,A=330-553,https://files.rcsb.org/download/4bsj.cif,True,2
P35858,alphafold,AF-P35858-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-P35858-F1-model_v6.cif,True,0
P35998,pdb,8usd,2.7,EM,A=1-433,https://files.rcsb.org/download/8usd.cif,True,79
P36021,pdb,9fot,3.0,EM,A=2-498,https://files.rcsb.org/download/9fot.cif,True,6
P35908,alphafold,AF-P35908-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-P35908-F1-model_v6.cif,True,0
P35913,alphafold,AF-P35913-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-P35913-F1-model_v6.cif,True,0
P35968,pdb,2xir,1.5,X-ray,A=806-1171,https://files.rcsb.org/download/2xir.cif,True,54
P36544,pdb,8p1h,1.95,X-ray,A/B=361-372,https://files.rcsb.org/download/8p1h.cif,True,34
P36405,alphafold,AF-P36405-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-P36405-F1-model_v6.cif,True,0
P36404,pdb,3doe,2.25,X-ray,A=1-184,https://files.rcsb.org/download/3doe.cif,True,2
P36507,pdb,4h3q,2.2,X-ray,B=4-16,https://files.rcsb.org/download/4h3q.cif,True,2
P36578,pdb,8a3d,1.67,EM,F=1-427,https://files.rcsb.org/download/8a3d.cif,True,136
P36873,pdb,5inb,1.3,X-ray,A=7-308,https://files.rcsb.org/download/5inb.cif,True,11
P36542,pdb,8h9e,2.53,EM,G=26-298,https://files.rcsb.org/download/8h9e.cif,True,14
P36888,pdb,1rjb,2.1,X-ray,A=564-958,https://files.rcsb.org/download/1rjb.cif,True,11
P36941,pdb,1rf3,3.5,X-ray,B=385-408,https://files.rcsb.org/download/1rf3.cif,True,2
P36897,pdb,9j9d,1.34,X-ray,A=200-503,https://files.rcsb.org/download/9j9d.cif,True,44
P36896,pdb,7mrz,3.0,X-ray,C=24-126,https://files.rcsb.org/download/7mrz.cif,True,2
P36956,pdb,1am9,2.3,X-ray,A/B/C/D=319-400,https://files.rcsb.org/download/1am9.cif,True,1
P36954,pdb,9ehz,2.6,EM,I=1-125,https://files.rcsb.org/download/9ehz.cif,True,20
P36894,pdb,2h62,1.85,X-ray,C=24-152,https://files.rcsb.org/download/2h62.cif,True,11
P37173,pdb,1m9z,1.05,X-ray,A=49-159,https://files.rcsb.org/download/1m9z.cif,True,22
P36915,alphafold,AF-P36915-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-P36915-F1-model_v6.cif,True,0
P36957,pdb,6h05,2.9,EM,A=68-453,https://files.rcsb.org/download/6h05.cif,True,1
P37231,pdb,9f7w,1.25,X-ray,A=234-505,https://files.rcsb.org/download/9f7w.cif,True,316
P37088,pdb,6wth,3.06,EM,A=1-669,https://files.rcsb.org/download/6wth.cif,True,3
P37275,pdb,2e19,,NMR,A=586-642,https://files.rcsb.org/download/2e19.cif,True,1
P37108,pdb,5aox,2.04,X-ray,B/E=2-95,https://files.rcsb.org/download/5aox.cif,True,7
P37840,pdb,8jjv,1.23,X-ray,B=43-56,https://files.rcsb.org/download/8jjv.cif,True,165
P37198,alphafold,AF-P37198-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-P37198-F1-model_v6.cif,True,0
P38398,pdb,8rs8,1.31,X-ray,A/B/C/D=1646-1859,https://files.rcsb.org/download/8rs8.cif,True,32
P37288,pdb,1ytv,1.8,X-ray,M/N=362-418,https://files.rcsb.org/download/1ytv.cif,True,1
P37287,alphafold,AF-P37287-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-P37287-F1-model_v6.cif,True,0
P38432,alphafold,AF-P38432-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-P38432-F1-model_v6.cif,True,0
P38159,pdb,2mb0,,NMR,B=1-95,https://files.rcsb.org/download/2mb0.cif,True,2
P38570,pdb,8zjf,2.7,EM,A=2-1179,https://files.rcsb.org/download/8zjf.cif,True,1
P38484,pdb,5eh1,1.8,X-ray,A=28-247,https://files.rcsb.org/download/5eh1.cif,True,3
P38606,pdb,6wlz,2.9,EM,A/B/C=1-617,https://files.rcsb.org/download/6wlz.cif,True,8
P38919,pdb,4c9b,2.0,X-ray,A=1-411,https://files.rcsb.org/download/4c9b.cif,True,22
P38646,pdb,6p2u,2.0,X-ray,A=52-431,https://files.rcsb.org/download/6p2u.cif,True,8
P39060,pdb,9bnc,1.4,X-ray,A/B/C=1440-1496,https://files.rcsb.org/download/9bnc.cif,True,9
P38936,pdb,5e0u,1.93,X-ray,D/E/F=139-160,https://files.rcsb.org/download/5e0u.cif,True,13
P39656,pdb,6s7o,3.5,EM,G=1-456,https://files.rcsb.org/download/6s7o.cif,True,4
P39019,pdb,8glp,1.67,EM,ST=1-145,https://files.rcsb.org/download/8glp.cif,True,141
P39086,pdb,3fv1,1.5,X-ray,"A/B=445-559, A/B=682-820",https://files.rcsb.org/download/3fv1.cif,True,11
P39687,pdb,4xos,1.56,X-ray,A/B=1-149,https://files.rcsb.org/download/4xos.cif,True,9
P39748,pdb,1u7b,1.88,X-ray,B=331-350,https://files.rcsb.org/download/1u7b.cif,True,26
P39023,pdb,8a3d,1.67,EM,E=1-403,https://files.rcsb.org/download/8a3d.cif,True,132
P40121,pdb,1j72,2.5,X-ray,A=1-348,https://files.rcsb.org/download/1j72.cif,True,2
P39905,pdb,3fub,2.35,X-ray,B/D=78-211,https://files.rcsb.org/download/3fub.cif,True,4
P40126,pdb,4hx1,1.8,X-ray,C=180-188,https://files.rcsb.org/download/4hx1.cif,True,1
P40189,pdb,3l5i,1.9,X-ray,A=323-612,https://files.rcsb.org/download/3l5i.cif,True,20
P40222,alphafold,AF-P40222-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-P40222-F1-model_v6.cif,True,0
P40197,alphafold,AF-P40197-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-P40197-F1-model_v6.cif,True,0
P40225,pdb,1v7m,2.51,X-ray,V/X=22-184,https://files.rcsb.org/download/1v7m.cif,True,3
P40227,pdb,7nvl,2.5,EM,Z/z=1-531,https://files.rcsb.org/download/7nvl.cif,True,49
P40238,pdb,8g04,3.4,EM,B/C=26-635,https://files.rcsb.org/download/8g04.cif,True,1
P40259,pdb,7wso,3.03,EM,C=44-182,https://files.rcsb.org/download/7wso.cif,True,5
P40337,pdb,7z76,1.32,X-ray,C=54-213,https://files.rcsb.org/download/7z76.cif,True,117
P40424,pdb,1puf,1.9,X-ray,B=233-305,https://files.rcsb.org/download/1puf.cif,True,2
P40426,alphafold,AF-P40426-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-P40426-F1-model_v6.cif,True,0
P40425,alphafold,AF-P40425-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-P40425-F1-model_v6.cif,True,0
P40429,pdb,8a3d,1.67,EM,I=1-203,https://files.rcsb.org/download/8a3d.cif,True,133
P40616,pdb,1upt,1.7,X-ray,A/C/E/G=15-181,https://files.rcsb.org/download/1upt.cif,True,4
P40692,pdb,6wba,2.15,X-ray,B/C=466-476,https://files.rcsb.org/download/6wba.cif,True,7
P40763,pdb,6njs,2.7,X-ray,A=127-688,https://files.rcsb.org/download/6njs.cif,True,6
P40818,pdb,6f09,1.59,X-ray,A/B/C/D=712-724,https://files.rcsb.org/download/6f09.cif,True,9
P40937,pdb,8umv,2.75,EM,C=1-340,https://files.rcsb.org/download/8umv.cif,True,15
P40855,pdb,2wl8,2.05,X-ray,A/B/C/D=161-283,https://files.rcsb.org/download/2wl8.cif,True,5
P40933,pdb,2z3q,1.85,X-ray,A/C=49-162,https://files.rcsb.org/download/2z3q.cif,True,4
P41091,pdb,8phv,1.97,X-ray,B/D=363-472,https://files.rcsb.org/download/8phv.cif,True,23
P40938,pdb,8umv,2.75,EM,E=1-356,https://files.rcsb.org/download/8umv.cif,True,15
P41143,pdb,4n6h,1.8,X-ray,A=36-338,https://files.rcsb.org/download/4n6h.cif,True,9
P40939,alphafold,AF-P40939-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-P40939-F1-model_v6.cif,True,0
P41145,pdb,7ul2,2.4,EM,R=246-277,https://files.rcsb.org/download/7ul2.cif,True,25
P41146,pdb,5dhg,3.0,X-ray,A/B=43-339,https://files.rcsb.org/download/5dhg.cif,True,4
P41002,pdb,9cb3,3.47,EM,A=1-636,https://files.rcsb.org/download/9cb3.cif,True,1
P41180,pdb,5fbk,2.1,X-ray,A/B=20-541,https://files.rcsb.org/download/5fbk.cif,True,31
P41220,pdb,2af0,2.3,X-ray,A=71-203,https://files.rcsb.org/download/2af0.cif,True,4
P41182,pdb,7lwe,1.17,X-ray,A=1-129,https://files.rcsb.org/download/7lwe.cif,True,244
P41208,pdb,2obh,1.8,X-ray,A/B=26-168,https://files.rcsb.org/download/2obh.cif,True,12
P41212,pdb,9doc,1.19,X-ray,A=47-121,https://files.rcsb.org/download/9doc.cif,True,34
P41222,pdb,4orr,1.4,X-ray,A=1-190,https://files.rcsb.org/download/4orr.cif,True,17
P41223,pdb,4oed,2.79,X-ray,B=56-70,https://files.rcsb.org/download/4oed.cif,True,36
P41227,pdb,9fpz,2.69,EM,2=2-170,https://files.rcsb.org/download/9fpz.cif,True,10
P41252,alphafold,AF-P41252-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-P41252-F1-model_v6.cif,True,0
P41231,pdb,9k20,2.65,EM,A=1-377,https://files.rcsb.org/download/9k20.cif,True,3
P41235,pdb,8c1l,2.0,X-ray,A/B=148-377,https://files.rcsb.org/download/8c1l.cif,True,8
P41240,pdb,3eaz,1.31,X-ray,A=73-178,https://files.rcsb.org/download/3eaz.cif,True,6
P41279,pdb,4y85,2.33,X-ray,A/B/C=66-395,https://files.rcsb.org/download/4y85.cif,True,3
P41597,pdb,7p8x,1.4,X-ray,M=25-29,https://files.rcsb.org/download/7p8x.cif,True,5
P41586,pdb,3n94,1.8,X-ray,A=26-140,https://files.rcsb.org/download/3n94.cif,True,8
P41587,pdb,2x57,2.1,X-ray,A/B/C=26-118,https://files.rcsb.org/download/2x57.cif,True,3
P41968,pdb,8ioc,2.86,EM,R=2-323,https://files.rcsb.org/download/8ioc.cif,True,5
P41743,pdb,1wmh,1.5,X-ray,A=25-108,https://files.rcsb.org/download/1wmh.cif,True,15
P41594,pdb,3lmk,2.44,X-ray,A/B=18-505,https://files.rcsb.org/download/3lmk.cif,True,22
P42167,alphafold,AF-P42167-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-P42167-F1-model_v6.cif,True,0
P41595,pdb,7srq,2.7,EM,R=36-405,https://files.rcsb.org/download/7srq.cif,True,12
P42224,pdb,7nuf,2.0,X-ray,A=132-684,https://files.rcsb.org/download/7nuf.cif,True,8
P42226,pdb,1oj5,2.2,X-ray,B=795-808,https://files.rcsb.org/download/1oj5.cif,True,7
P41970,alphafold,AF-P41970-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-P41970-F1-model_v6.cif,True,0
P42262,pdb,5zg2,1.25,X-ray,"A/B=413-526, A/B=653-796",https://files.rcsb.org/download/5zg2.cif,True,16
P42229,pdb,7ubt,2.35,X-ray,A=136-705,https://files.rcsb.org/download/7ubt.cif,True,5
P42261,pdb,6x5q,2.14,X-ray,B=836-855,https://files.rcsb.org/download/6x5q.cif,True,1
P42345,pdb,4dri,1.45,X-ray,B=2025-2114,https://files.rcsb.org/download/4dri.cif,True,54
P42338,alphafold,AF-P42338-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-P42338-F1-model_v6.cif,True,0
P42356,pdb,9b9g,3.5,EM,A/B=1-2102,https://files.rcsb.org/download/9b9g.cif,True,3
P42285,pdb,6c90,2.2,X-ray,"A=71-600, A=843-1042",https://files.rcsb.org/download/6c90.cif,True,11
P42566,pdb,4rhg,1.58,X-ray,B=846-854,https://files.rcsb.org/download/4rhg.cif,True,13
P42568,pdb,8pj7,1.26,X-ray,A=1-142,https://files.rcsb.org/download/8pj7.cif,True,25
P42684,pdb,4eih,1.2,X-ray,A=165-273,https://files.rcsb.org/download/4eih.cif,True,9
P42336,pdb,9cmk,1.75,X-ray,A/B=160-300,https://files.rcsb.org/download/9cmk.cif,True,117
P42677,pdb,8glp,1.67,EM,Sb=1-84,https://files.rcsb.org/download/8glp.cif,True,145
P42701,pdb,6wdp,2.01,X-ray,A=27-239,https://files.rcsb.org/download/6wdp.cif,True,7
P42575,pdb,8vp4,1.51,X-ray,"A/B=93-170, A/B=176-333",https://files.rcsb.org/download/8vp4.cif,True,17
P42574,pdb,2dko,1.06,X-ray,"A=29-174, B=175-277",https://files.rcsb.org/download/2dko.cif,True,135
P42695,alphafold,AF-P42695-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-P42695-F1-model_v6.cif,True,0
P42702,pdb,8d74,3.03,EM,B=45-833,https://files.rcsb.org/download/8d74.cif,True,6
P42858,pdb,9pmw,2.1,EM,A=1-3142,https://files.rcsb.org/download/9pmw.cif,True,30
P42704,pdb,8any,2.85,EM,A5=1-1394,https://files.rcsb.org/download/8any.cif,True,1
P42766,pdb,8a3d,1.67,EM,b=1-123,https://files.rcsb.org/download/8a3d.cif,True,136
P43004,pdb,7vr7,2.8,EM,A=1-574,https://files.rcsb.org/download/7vr7.cif,True,7
P43026,pdb,7zjf,1.3,X-ray,A/B=382-501,https://files.rcsb.org/download/7zjf.cif,True,15
P42768,pdb,2ot0,2.05,X-ray,E/F/G/H=488-502,https://files.rcsb.org/download/2ot0.cif,True,6
P42771,pdb,7ozt,1.74,X-ray,BBB=1-156,https://files.rcsb.org/download/7ozt.cif,True,5
P43080,alphafold,AF-P43080-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-P43080-F1-model_v6.cif,True,0
P43220,pdb,4zgm,1.8,X-ray,A=24-145,https://files.rcsb.org/download/4zgm.cif,True,56
P43088,pdb,8xjk,2.63,EM,R=1-329,https://files.rcsb.org/download/8xjk.cif,True,8
P43115,pdb,6m9t,2.5,X-ray,"A=2-259, A=273-353",https://files.rcsb.org/download/6m9t.cif,True,4
P43146,pdb,3au4,1.9,X-ray,B=1390-1447,https://files.rcsb.org/download/3au4.cif,True,9
P43119,pdb,8x79,2.41,EM,R=1-386,https://files.rcsb.org/download/8x79.cif,True,2
P43246,pdb,8rb1,2.08,X-ray,A=1-934,https://files.rcsb.org/download/8rb1.cif,True,30
P43354,pdb,5y41,2.05,X-ray,A/B=328-598,https://files.rcsb.org/download/5y41.cif,True,8
P43243,alphafold,AF-P43243-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-P43243-F1-model_v6.cif,True,0
P43351,pdb,8bjm,2.2,EM,A/B/C/D/E/F/G/H/I/J/K=1-418,https://files.rcsb.org/download/8bjm.cif,True,11
P43355,pdb,3bo8,1.8,X-ray,C=161-169,https://files.rcsb.org/download/3bo8.cif,True,2
P43360,alphafold,AF-P43360-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-P43360-F1-model_v6.cif,True,0
P43356,alphafold,AF-P43356-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-P43356-F1-model_v6.cif,True,0
P43364,pdb,6wjh,2.19,X-ray,A/B/C/D=218-429,https://files.rcsb.org/download/6wjh.cif,True,1
P43403,pdb,7siy,1.48,X-ray,Z=292-296,https://files.rcsb.org/download/7siy.cif,True,15
P43357,pdb,4v0p,2.07,X-ray,A=104-314,https://files.rcsb.org/download/4v0p.cif,True,5
P43405,pdb,4yjr,1.32,X-ray,A=355-635,https://files.rcsb.org/download/4yjr.cif,True,93
P43681,pdb,8st4,2.35,EM,A/D=27-364,https://files.rcsb.org/download/8st4.cif,True,12
P43694,pdb,8vg1,2.48,EM,T=1-442,https://files.rcsb.org/download/8vg1.cif,True,3
P43686,pdb,2dvw,2.3,X-ray,B=337-418,https://files.rcsb.org/download/2dvw.cif,True,79
P43487,pdb,1k5d,2.7,X-ray,B/E/H/K=1-201,https://files.rcsb.org/download/1k5d.cif,True,2
P45379,pdb,4y99,2.0,X-ray,B=193-298,https://files.rcsb.org/download/4y99.cif,True,19
P45973,pdb,3fdt,2.0,X-ray,A=18-75,https://files.rcsb.org/download/3fdt.cif,True,4
P45985,pdb,3aln,2.3,X-ray,A/B/C=80-399,https://files.rcsb.org/download/3aln.cif,True,4
P45880,pdb,9eii,2.75,EM,F=1-294,https://files.rcsb.org/download/9eii.cif,True,3
P46093,pdb,9jfv,2.67,EM,R=1-354,https://files.rcsb.org/download/9jfv.cif,True,15
P46020,pdb,8xya,2.7,EM,A=1-1223,https://files.rcsb.org/download/8xya.cif,True,10
P46100,pdb,3ql9,0.93,X-ray,A=167-289,https://files.rcsb.org/download/3ql9.cif,True,12
P46199,pdb,8qrn,2.98,EM,7=37-727,https://files.rcsb.org/download/8qrn.cif,True,9
P46098,pdb,8axd,2.98,EM,A/B/C/D/E=27-478,https://files.rcsb.org/download/8axd.cif,True,4
P46379,pdb,4eew,1.3,X-ray,A/B=1-87,https://files.rcsb.org/download/4eew.cif,True,10
P46108,pdb,5ul6,1.45,X-ray,A=134-191,https://files.rcsb.org/download/5ul6.cif,True,10
P46109,pdb,2bzy,2.5,X-ray,A/B=237-303,https://files.rcsb.org/download/2bzy.cif,True,6
P46531,pdb,9b3n,1.5,X-ray,A=753-944,https://files.rcsb.org/download/9b3n.cif,True,29
P46527,pdb,7or8,1.8,X-ray,P=187-198,https://files.rcsb.org/download/7or8.cif,True,19
P46663,pdb,7eib,3.0,EM,A=2-350,https://files.rcsb.org/download/7eib.cif,True,1
P46734,alphafold,AF-P46734-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-P46734-F1-model_v6.cif,True,0
P46779,pdb,8a3d,1.67,EM,k=1-137,https://files.rcsb.org/download/8a3d.cif,True,131
P46776,pdb,8a3d,1.67,EM,U=1-148,https://files.rcsb.org/download/8a3d.cif,True,132
P46736,pdb,8pvy,3.02,EM,A/C/G/I=1-312,https://files.rcsb.org/download/8pvy.cif,True,4
P46778,pdb,8a3d,1.67,EM,N=1-160,https://files.rcsb.org/download/8a3d.cif,True,133
P46781,pdb,8glp,1.67,EM,SJ=1-194,https://files.rcsb.org/download/8glp.cif,True,144
P46782,pdb,8glp,1.67,EM,SF=1-204,https://files.rcsb.org/download/8glp.cif,True,144
P46783,pdb,8glp,1.67,EM,SK=1-165,https://files.rcsb.org/download/8glp.cif,True,131
P46937,pdb,6g6x,1.13,X-ray,P=124-133,https://files.rcsb.org/download/6g6x.cif,True,41
P46939,pdb,1bhd,2.0,X-ray,A/B=144-261,https://files.rcsb.org/download/1bhd.cif,True,3
P46977,pdb,6s7o,3.5,EM,A=1-705,https://files.rcsb.org/download/6s7o.cif,True,3
P46940,pdb,3fay,2.2,X-ray,A=962-1345,https://files.rcsb.org/download/3fay.cif,True,5
P46821,alphafold,AF-P46821-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-P46821-F1-model_v6.cif,True,0
P47211,pdb,7wq3,2.7,EM,R=1-349,https://files.rcsb.org/download/7wq3.cif,True,2
P46777,pdb,8a3d,1.67,EM,G=1-297,https://files.rcsb.org/download/8a3d.cif,True,123
P47813,pdb,8ppl,2.65,EM,Iq=1-144,https://files.rcsb.org/download/8ppl.cif,True,25
P46934,pdb,4n7f,1.1,X-ray,A/B=841-874,https://files.rcsb.org/download/4n7f.cif,True,15
P47870,pdb,6x3t,2.55,EM,"A/C=25-331, A/C=487-512",https://files.rcsb.org/download/6x3t.cif,True,31
P47872,pdb,6wzg,2.3,EM,R=22-440,https://files.rcsb.org/download/6wzg.cif,True,3
P47710,alphafold,AF-P47710-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-P47710-F1-model_v6.cif,True,0
P47755,alphafold,AF-P47755-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-P47755-F1-model_v6.cif,True,0
P47900,pdb,4xnv,2.2,X-ray,"A=2-247, A=253-373",https://files.rcsb.org/download/4xnv.cif,True,5
P47897,pdb,4ye6,2.4,X-ray,A=1-775,https://files.rcsb.org/download/4ye6.cif,True,4
P47756,pdb,8f8q,2.79,EM,H=2-270,https://files.rcsb.org/download/8f8q.cif,True,3
P47901,alphafold,AF-P47901-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-P47901-F1-model_v6.cif,True,0
P47914,pdb,8a3d,1.67,EM,V=1-159,https://files.rcsb.org/download/8a3d.cif,True,111
P47871,pdb,3czf,1.2,X-ray,C=412-420,https://files.rcsb.org/download/3czf.cif,True,20
P47989,pdb,2e1q,2.6,X-ray,A/B/C/D=1-1333,https://files.rcsb.org/download/2e1q.cif,True,2
P47974,pdb,1rgo,,NMR,A=151-220,https://files.rcsb.org/download/1rgo.cif,True,1
P48047,pdb,8h9e,2.53,EM,O=24-213,https://files.rcsb.org/download/8h9e.cif,True,9
P48039,pdb,6me2,2.8,X-ray,A=12-325,https://files.rcsb.org/download/6me2.cif,True,8
P48061,pdb,3gv3,1.6,X-ray,A=26-88,https://files.rcsb.org/download/3gv3.cif,True,30
P48307,pdb,1zr0,1.8,X-ray,B/D=28-90,https://files.rcsb.org/download/1zr0.cif,True,1
P48059,pdb,4hi8,1.2,X-ray,B=6-68,https://files.rcsb.org/download/4hi8.cif,True,14
P48382,pdb,3v30,1.57,X-ray,B=167-183,https://files.rcsb.org/download/3v30.cif,True,3
P48357,pdb,3v6o,1.95,X-ray,A/B=428-633,https://files.rcsb.org/download/3v6o.cif,True,9
P48167,alphafold,AF-P48167-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-P48167-F1-model_v6.cif,True,0
P48436,pdb,4euw,2.77,X-ray,A=98-181,https://files.rcsb.org/download/4euw.cif,True,1
P48443,pdb,7a79,2.05,X-ray,A/B=233-463,https://files.rcsb.org/download/7a79.cif,True,2
P48431,pdb,6wx8,2.3,X-ray,B/D=39-127,https://files.rcsb.org/download/6wx8.cif,True,8
P48145,alphafold,AF-P48145-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-P48145-F1-model_v6.cif,True,0
P48454,pdb,7u0t,2.45,X-ray,A=333-368,https://files.rcsb.org/download/7u0t.cif,True,1
P48546,pdb,2qkh,1.9,X-ray,A=24-138,https://files.rcsb.org/download/2qkh.cif,True,13
P48506,alphafold,AF-P48506-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-P48506-F1-model_v6.cif,True,0
P48507,alphafold,AF-P48507-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-P48507-F1-model_v6.cif,True,0
P48551,pdb,3s9d,2.0,X-ray,B/D=37-232,https://files.rcsb.org/download/3s9d.cif,True,9
P48547,pdb,8qud,2.5,EM,A/B/C/D=1-511,https://files.rcsb.org/download/8qud.cif,True,10
P48552,pdb,9kng,1.5,X-ray,C=376-390,https://files.rcsb.org/download/9kng.cif,True,17
P48509,alphafold,AF-P48509-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-P48509-F1-model_v6.cif,True,0
P48643,pdb,7nvl,2.5,EM,E/e=1-541,https://files.rcsb.org/download/7nvl.cif,True,53
P48553,alphafold,AF-P48553-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-P48553-F1-model_v6.cif,True,0
P48556,pdb,8usb,2.73,EM,d=1-350,https://files.rcsb.org/download/8usb.cif,True,70
P48735,pdb,5i95,1.54,X-ray,A=40-452,https://files.rcsb.org/download/5i95.cif,True,11
P48729,pdb,6gzd,2.28,X-ray,A=1-337,https://files.rcsb.org/download/6gzd.cif,True,4
P48740,pdb,3dem,2.3,X-ray,A/B=20-297,https://files.rcsb.org/download/3dem.cif,True,8
P48736,pdb,1e8y,2.0,X-ray,A=144-1102,https://files.rcsb.org/download/1e8y.cif,True,107
P48745,alphafold,AF-P48745-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-P48745-F1-model_v6.cif,True,0
P49005,pdb,3e0j,3.0,X-ray,A/C/E/G=1-469,https://files.rcsb.org/download/3e0j.cif,True,7
P48764,pdb,7x2u,3.2,EM,A/B=40-665,https://files.rcsb.org/download/7x2u.cif,True,1
P49023,pdb,2o9v,1.63,X-ray,B=45-54,https://files.rcsb.org/download/2o9v.cif,True,25
P48995,pdb,8wpl,3.04,EM,A=1-793,https://files.rcsb.org/download/8wpl.cif,True,2
P49116,pdb,7xv9,1.6,X-ray,A/B=113-189,https://files.rcsb.org/download/7xv9.cif,True,5
P49006,alphafold,AF-P49006-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-P49006-F1-model_v6.cif,True,0
P49019,pdb,8jei,2.73,EM,A=1-387,https://files.rcsb.org/download/8jei.cif,True,4
P49069,pdb,8cr1,3.2,EM,C/D=185-296,https://files.rcsb.org/download/8cr1.cif,True,2
P49281,pdb,5f0p,2.78,X-ray,D=549-560,https://files.rcsb.org/download/5f0p.cif,True,7
P49137,pdb,2okr,2.0,X-ray,C/F=370-393,https://files.rcsb.org/download/2okr.cif,True,31
P49146,pdb,7yon,2.95,EM,R=2-381,https://files.rcsb.org/download/7yon.cif,True,4
P49286,pdb,6me6,2.8,X-ray,A/B=35-340,https://files.rcsb.org/download/6me6.cif,True,5
P49336,pdb,5xs2,2.04,X-ray,A=1-371,https://files.rcsb.org/download/5xs2.cif,True,36
P49190,pdb,7f16,2.8,EM,R=24-442,https://files.rcsb.org/download/7f16.cif,True,1
P49321,pdb,7v1m,2.83,X-ray,G/H=499-662,https://files.rcsb.org/download/7v1m.cif,True,5
P49207,pdb,8a3d,1.67,EM,a=1-117,https://files.rcsb.org/download/8a3d.cif,True,124
P49354,pdb,2h6f,1.5,X-ray,A=1-379,https://files.rcsb.org/download/2h6f.cif,True,14
P49407,pdb,8as4,2.3,X-ray,A/B=1-418,https://files.rcsb.org/download/8as4.cif,True,18
P49356,pdb,2h6f,1.5,X-ray,B=1-437,https://files.rcsb.org/download/2h6f.cif,True,14
P49406,pdb,7of0,2.2,EM,Q=1-292,https://files.rcsb.org/download/7of0.cif,True,71
P49368,pdb,7nvl,2.5,EM,G/g=1-545,https://files.rcsb.org/download/7nvl.cif,True,50
P49427,pdb,3rz3,2.3,X-ray,A/B/C/D=7-184,https://files.rcsb.org/download/3rz3.cif,True,5
P49411,pdb,7o9k,3.1,EM,t=4-455,https://files.rcsb.org/download/7o9k.cif,True,2
